DAY_OF_WEEK,0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Monday,85.74040219378428,64.28571428571429,92.7038626609442,90.20152883947186,90.3666427030913,81.05296343001261,77.3202834964563,86.43006263048017,87.70752384316496,88.09607912398447,85.84347826086956,85.08403361344537,82.4914675767918,79.36808846761454,78.75399361022363,77.87491593813046,80.00834724540901,83.44226579520696,84.73871733966746,88.4084084084084,91.8552036199095,89.39759036144578
Tuesday,83.87096774193549,75.0,94.09836065573771,92.16216216216216,89.01682905225864,77.87680209698559,69.63528413910093,81.65645960921552,86.97715811331949,85.0732874663476,84.3731431966726,86.26981752916542,81.4207650273224,75.13959053443233,70.08940666486048,66.69535283993116,74.09270571325908,79.06641000962465,81.24346917450366,83.63064008394544,86.08893956670467,84.05405405405405
Wednesday,86.61870503597122,76.47058823529412,93.04635761589404,91.64859002169197,89.80011757789535,78.26313052522102,68.86580572711961,81.43274853801171,85.6378233719893,86.39088729016787,83.53604271729456,84.14083659343966,81.2895797351756,72.41014799154334,66.3538873994638,62.358276643990926,67.5482487491065,72.5565719788156,80.97967691505993,85.87184873949579,90.45454545454545,89.43472409152086
Thursday,84.11078717201165,50.0,93.0,92.28634850166482,90.18789144050105,78.30617152017099,71.16424708226587,80.78730904817861,84.15841584158416,87.29966737224069,82.55395683453237,84.40892641737032,77.86549707602339,71.25168236877523,65.00815660685156,61.1317519291226,64.86388384754991,72.96368989205104,79.02134305049454,84.34690639873082,89.62371721778791,84.37710437710437
Friday,48.68421052631579,35.714285714285715,93.72937293729373,93.43267108167771,88.93198090692124,81.66576527852894,77.55279143766272,85.21400778210116,84.43352778630641,82.1942997241802,78.52369380315918,75.26717557251908,69.30547380812241,60.145122278957274,62.72507390486428,69.47940503432494,72.00431810003597,66.11328125,69.81132075471697,74.16445623342175,74.1122565864834,62.295081967213115
Saturday,42.95774647887324,28.125,94.73684210526315,93.10000000000001,90.73537927041112,89.88212180746562,90.45226130653266,85.86744639376218,83.86482627320324,84.78568064060292,82.81611857341362,80.13888888888889,76.81091251175917,73.65716954694068,72.63355201499532,77.09125475285171,77.36686390532545,72.32532751091702,76.62007623888184,77.63801537386443,71.40883977900553,59.345454545454544
Sunday,81.25,,,90.990990990991,90.04491017964071,90.30890369473047,87.72473651580906,89.40754039497307,87.68414849734826,87.73255813953489,83.85093167701864,86.13804905875642,82.37960339943344,78.91428571428571,82.48873873873875,82.86199095022624,86.19075482738442,81.10972568578553,82.319255547602,88.18398096748612,86.41875505254649,76.37540453074433
